	0	1	2	3	4	5	6	7	8	9	10
Uhrf2_5	0.09490509490509491	0.4165834165834166	0.03796203796203796								
Wdr45_4	0.15084915084915085	0.2917082917082917	0.3866133866133866								
Wdr45_6	0.09490509490509491	0.45754245754245754	0.5554445554445554								
Ythdf3_4	0.906093906093906	0.8891108891108891									
Zbtb20_11	0.6993006993006993	0.8981018981018981	1.0	1.0							
Zbtb20_3	0.4805194805194805	0.922077922077922	0.987012987012987								
Zc3h14_10	0.2127872127872128	0.4165834165834166	0.37462537462537465	0.45754245754245754	1.0						
Zcchc17_5	0.000999000999000999	0.03396603396603397	0.6003996003996004	0.16183816183816183	1.0						
Zfand6_5	0.000999000999000999	0.015984015984015984	0.12687312687312688	0.6113886113886113							
Zfp251_1	0.9250749250749251	0.9400599400599401	0.9400599400599401								
Zfp280d_nmdSE_2	0.3776223776223776	0.903096903096903	1.0								
Zfp512_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.015984015984015984	0.987012987012987						
Zfp687_2	0.8321678321678322	0.5664335664335665	0.995004995004995	1.0							
Zyx_2	0.000999000999000999										
Abca3_4	0.14085914085914086	0.000999000999000999	0.12187812187812187								
Abi1_8	0.6773226773226774	0.906093906093906	0.7272727272727273	0.995004995004995	1.0						
Abi2_7	0.46053946053946054	0.6813186813186813	0.995004995004995								
Acsl3_1	0.3996003996003996	0.6483516483516484	0.5244755244755245	0.37462537462537465	0.8581418581418582	1.0					
Actr3b_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Adgrb2_3	0.000999000999000999	0.022977022977022976	0.1968031968031968								
Aen_1	0.962037962037962	1.0	0.995004995004995								
Aen_2	0.9500499500499501	1.0	0.954045954045954								
Alg9_2	0.4835164835164835	0.8011988011988012	0.18081918081918083	0.957042957042957							
Ambra1_7	0.07792207792207792	0.01898101898101898									
Amn1_5	0.000999000999000999	0.000999000999000999	0.11988011988011989								
Ank2_14	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.011988011988011988							
Ankrd11_nmdSE_1	0.33766233766233766	0.22077922077922077	0.5574425574425574	1.0							
Anks3_3	0.12087912087912088	0.5994005994005994									
Ap5s1_1	0.989010989010989	0.99000999000999	1.0								
Arfgap1_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Arhgap33_1	0.12087912087912088	0.04795204795204795	0.022977022977022976	0.06593406593406594	0.006993006993006993						
Arhgap33_4	0.061938061938061936	0.022977022977022976	0.011988011988011988	0.006993006993006993	0.000999000999000999	0.000999000999000999					
Armcx1_2	0.4115884115884116	0.3836163836163836	0.000999000999000999	0.000999000999000999							
Armcx1_3	0.17682317682317683	0.5954045954045954	0.05194805194805195	1.0							
Armcx1_6	0.3016983016983017	0.4915084915084915	0.000999000999000999	0.000999000999000999							
Asap1_4	0.7812187812187812	1.0									
Brd4_nmdSE_2	0.6773226773226774	0.8561438561438561	0.5494505494505495	0.981018981018981	0.000999000999000999						
Btbd10_4	0.14085914085914086	0.07292707292707293	0.015984015984015984	0.006993006993006993	0.000999000999000999	1.0					
Cadm3_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Cadps_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Calu_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.991008991008991						
Casc4_6	0.000999000999000999	0.013986013986013986	0.000999000999000999								
Ccdc120_1	0.000999000999000999	0.22277722277722278	0.9440559440559441								
Cdk11b_8	0.5754245754245755	0.9400599400599401	0.988011988011988	1.0							
Cep57_2	0.4835164835164835	0.8691308691308691	0.7582417582417582	1.0							
Chd5_2	0.21878121878121878	0.8471528471528471	1.0								
Clasp1_16	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Clasp1_7	0.000999000999000999	0.006993006993006993	0.006993006993006993	0.000999000999000999							
Clk4_10	0.013986013986013986	0.00999000999000999	0.000999000999000999								
Coq2_1	0.1888111888111888	0.7642357642357642	0.981018981018981	1.0	1.0						
Ctsa_4	0.000999000999000999	0.011988011988011988	0.000999000999000999	0.000999000999000999							
Ctsa_7	0.000999000999000999	0.011988011988011988	0.000999000999000999	0.000999000999000999							
Cyb561_3	0.4045954045954046	0.8861138861138861	0.5314685314685315	0.981018981018981	1.0						
Dclk2_3	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Dmtf1_7	0.005994005994005994	0.2917082917082917	0.8551448551448552	0.987012987012987							
Emsy_7	0.3996003996003996	0.7062937062937062	1.0								
Emsy_9	0.43756243756243757	0.987012987012987	0.975024975024975								
Epb41_3	0.5064935064935064	0.9150849150849151									
Epha5_4	0.000999000999000999	0.011988011988011988	0.022977022977022976	0.006993006993006993	0.012987012987012988	0.04795204795204795					
Eps15l1_5	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Eps15l1_6	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Eps15l1_7	0.13486513486513488	0.18281718281718282	0.14485514485514486	0.34965034965034963							
Erc1_5	0.1888111888111888	0.8261738261738262	0.8471528471528471								
Erc2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Fam110b_4	0.3806193806193806	0.9440559440559441	0.981018981018981								
Faxc_8	0.000999000999000999	0.052947052947052944	0.981018981018981								
Fbf1_6	0.7432567432567433	0.981018981018981	0.06393606393606394								
Fbxw11_2	0.000999000999000999	0.011988011988011988	0.015984015984015984	0.99000999000999	0.4485514485514486	0.000999000999000999					
Flot2_1	0.5144855144855145	0.975024975024975	1.0	1.0							
Flot2_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Fopnl_1	0.000999000999000999	0.12687312687312688	0.987012987012987	0.998001998001998	1.0						
Golga2_5	0.013986013986013986	0.11188811188811189	0.987012987012987								
Gpatch8_5	0.9500499500499501	0.991008991008991	1.0	1.0							
Gprasp1_5	0.000999000999000999	0.6273726273726273	0.987012987012987								
Gprasp1_6	0.000999000999000999	0.16783216783216784	0.03796203796203796	0.006993006993006993	0.000999000999000999						
Gtf2i_11	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Hnrnpf_3	0.4725274725274725	1.0									
Ino80e_11	0.000999000999000999	0.23576423576423577	0.8871128871128872	0.8871128871128872	1.0						
Ip6k2_1	0.000999000999000999	0.006993006993006993	0.03796203796203796	0.987012987012987	0.35764235764235763						
Ipo13_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ipo9_nmdSE_3	0.15884115884115885	0.016983016983016984	0.6193806193806194								
Iqsec3_3	0.000999000999000999	0.03796203796203796	0.011988011988011988								
Kdm4b_4	0.7432567432567433	0.7132867132867133									
Kif1a_1	0.000999000999000999	0.015984015984015984	0.017982017982017984	0.989010989010989	1.0						
Llgl1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Lrch3_4	0.07792207792207792	0.2087912087912088	0.13786213786213786	0.000999000999000999							
Lrrc14_3	0.8721278721278721	0.9660339660339661	1.0	1.0							
Lrrc14_7	0.7432567432567433	0.906093906093906	0.987012987012987	1.0							
Lrrfip1_8	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Lrsam1_3	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Luc7l_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.022977022977022976	0.000999000999000999						
Madd_1	0.061938061938061936	0.34965034965034963	0.8501498501498501	1.0							
Man2c1_8	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
March8_6	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Mars_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Max_1	0.000999000999000999	0.000999000999000999	0.18181818181818182								
Maz_1	0.6203796203796204	0.8851148851148851	0.987012987012987	1.0	1.0						
Mbnl1_6	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Mcee_2	0.22277722277722278	0.2917082917082917	0.6373626373626373	0.000999000999000999							
Mprip_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.03496503496503497							
Mrpl24_2	0.2047952047952048	0.6653346653346653	0.99000999000999	1.0							
Mtdh_4	0.1958041958041958	0.14485514485514486	0.04695304695304695	0.011988011988011988	0.000999000999000999						
Mtmr14_6	0.7812187812187812	0.984015984015984	1.0	1.0							
N6amt1_1	0.7052947052947053	0.8811188811188811	0.47152847152847155	0.015984015984015984							
Ncdn_1	0.000999000999000999	0.015984015984015984	0.46853146853146854	0.986013986013986	1.0	1.0					
Nckap1_5	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ncor1_13	0.5994005994005994	0.9200799200799201	0.99000999000999	0.99000999000999							
Nf2_1	0.013986013986013986	0.3076923076923077	0.8621378621378621								
Nrcam_5	0.000999000999000999	0.08091908091908091	0.000999000999000999	0.000999000999000999							
Nrcam_8	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Nrxn1_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Nrxn1_6	0.000999000999000999	0.000999000999000999									
Nrxn2_16	0.000999000999000999	0.000999000999000999	0.0969030969030969								
Nt5c3_nmdSE_1	0.26673326673326675	0.5864135864135864	0.8681318681318682	1.0	1.0						
Odf2_10	0.1958041958041958	0.7992007992007992	0.36163836163836166								
Odf2_4	0.000999000999000999	0.000999000999000999									
Ogdhl_4	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Opa1_2	0.030969030969030968	0.000999000999000999	0.04295704295704296	0.5954045954045954							
Pakap_1	0.061938061938061936	0.6223776223776224	0.025974025974025976								
Papss1_4	0.2597402597402597	0.43756243756243757	0.11288711288711288	0.1968031968031968	0.7582417582417582						
Pbrm1_5	0.43756243756243757	0.42957042957042957	0.000999000999000999	0.000999000999000999							
Pex2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Pi4kb_1	0.6383616383616384	0.975024975024975	0.987012987012987								
Ppip5k2_5	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ppip5k2_8	0.000999000999000999	0.011988011988011988	0.1958041958041958								
Ppp6r3_8	0.7432567432567433	0.8981018981018981	0.00999000999000999								
Prpf3_nmdSE_1	0.07792207792207792	0.18681318681318682	0.07292707292707293	0.000999000999000999							
Prpsap2_3	0.14085914085914086	0.5964035964035964	1.0								
Prr13_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Rev3l_nmdSE_1	0.08291708291708291	0.4865134865134865	0.1968031968031968	0.4965034965034965							
Rgs19_3	0.01998001998001998	0.07292707292707293	0.015984015984015984	0.022977022977022976							
Rhbdl1_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Rhbdl1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Rnf111_3	0.000999000999000999	0.006993006993006993	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Rps6kb1_11	0.8651348651348651	1.0	0.988011988011988	0.981018981018981							
Rps6kb1_8	0.000999000999000999	0.006993006993006993	0.000999000999000999	0.7862137862137862							
Runx1t1_1	0.1958041958041958	0.06793206793206794	0.000999000999000999	0.000999000999000999							
Senp7_4	0.013986013986013986	0.42957042957042957	0.99000999000999								
Setd3_3	0.1958041958041958	0.3356643356643357	0.017982017982017984								
Sirt2_2	0.12087912087912088	0.18281718281718282	0.16183816183816183	0.03796203796203796	0.4725274725274725						
Slc25a19_9	0.7812187812187812	0.8151848151848152	0.22977022977022976								
Slc4a10_1	0.1958041958041958	0.989010989010989									
Smarca2_7	0.000999000999000999	0.022977022977022976	0.024975024975024976	0.023976023976023976	1.0						
Snx11_1	0.6773226773226774	0.5244755244755245	0.8241758241758241	0.24175824175824176							
Sorbs1_11	0.000999000999000999	0.000999000999000999									
Sorbs2_16	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Spock1_2	0.21078921078921078	0.13786213786213786	0.987012987012987	1.0							
Srcap_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Srpk2_8	0.1958041958041958	0.2007992007992008	0.2897102897102897								
Srsf10_nmdSE_1	0.000999000999000999	0.07292707292707293	0.09290709290709291	0.903096903096903	1.0						
Sugp2_10	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Szrd1_1	0.000999000999000999	0.061938061938061936									
Tada3_1	0.5064935064935064	0.8921078921078921	0.981018981018981	0.987012987012987	0.99000999000999						
Tank_7	0.4835164835164835	0.24375624375624375	0.27672327672327673	0.5654345654345654							
Tbp_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Thap7_3	0.000999000999000999	0.000999000999000999									
Thap7_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.025974025974025976							
Tnks2_1	0.31868131868131866	0.8261738261738262	0.7532467532467533								
Trappc9_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Trp53bp1_9	0.000999000999000999	0.015984015984015984	0.006993006993006993	0.000999000999000999							
Uba3_4	0.12087912087912088	0.18281718281718282	0.8991008991008991	1.0	1.0						
Uba3_nmdSE_1	0.09290709290709291	0.5104895104895105	0.995004995004995	1.0							
Ube2i_3	0.061938061938061936	0.22277722277722278	1.0								
Ube2i_4	0.3996003996003996	0.8901098901098901									
Uspl1_3	0.8151848151848152	0.961038961038961	0.997002997002997	1.0	0.987012987012987						
Uspl1_4	0.3996003996003996	0.5854145854145855	0.991008991008991	1.0							
Vangl2_3	0.013986013986013986	0.11288711288711288	0.8951048951048951	1.0							
Vldlr_4	0.14085914085914086	0.939060939060939	0.997002997002997								
Wiz_nmdSE_1	0.000999000999000999	0.000999000999000999	1.0								
Xpnpep1_5	0.000999000999000999	0.013986013986013986	0.6973026973026973	0.000999000999000999							
Ythdc1_nmdSE_1	0.5424575424575424	0.6993006993006993	1.0								
Ythdf3_8	0.000999000999000999	0.006993006993006993	0.015984015984015984								
Zbtb20_12	0.3096903096903097	0.13786213786213786	0.8261738261738262	0.04795204795204795							
Zbtb20_13	0.000999000999000999	0.06793206793206794	0.986013986013986	0.9010989010989011							
Zbtb20_16	0.5964035964035964	0.9400599400599401	0.8861138861138861	1.0							
Zfp106_10	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.055944055944055944						
Zfp280d_10	0.07792207792207792	0.6123876123876124	0.16383616383616384	1.0							
Zfp426_6	0.01998001998001998	0.005994005994005994	0.000999000999000999								
Zfp444_3	0.15884115884115885	0.4645354645354645	0.09290709290709291	0.991008991008991	1.0						
Zfp467_1	0.3996003996003996	0.4005994005994006	0.987012987012987	0.8381618381618382							
Zmiz2_8	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Zyx_1	0.5964035964035964	0.5914085914085914	0.8741258741258742								
Acin1_12	0.01898101898101898	0.6923076923076923	0.9920079920079921								
Adgrl2_10	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Adgrl2_16	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Adgrl2_21	0.7932067932067932	0.997002997002997	1.0								
Aldh3a2_1	0.13386613386613386	0.18581418581418582	0.000999000999000999	0.000999000999000999							
Alkbh3_3	0.21078921078921078	0.4275724275724276	0.7902097902097902								
Ankrd16_nmdSE_2	0.000999000999000999	0.26373626373626374	1.0	0.948051948051948							
Ankrd17_1	0.1978021978021978	0.1978021978021978	0.8691308691308691								
Apbb1_5	0.983016983016983	1.0									
Arhgef40_6	0.16983016983016982	0.21878121878121878	0.022977022977022976								
Arhgef9_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Atrx_13	0.000999000999000999	0.8951048951048951	1.0								
Atrx_7	0.000999000999000999	0.1998001998001998	0.015984015984015984	1.0							
Atrx_9	0.000999000999000999	0.2007992007992008									
Atxn2_10	0.5604395604395604	0.987012987012987	1.0	1.0							
Atxn7l1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Bcas3_5	0.7022977022977023	0.8981018981018981	1.0								
C2cd5_12	0.000999000999000999	0.000999000999000999	0.00999000999000999								
C2cd5_14	0.000999000999000999	0.3076923076923077	0.000999000999000999								
C2cd5_4	0.000999000999000999	0.000999000999000999									
Cacnb4_1	0.000999000999000999	0.000999000999000999	0.08391608391608392	0.16783216783216784							
Camk2g_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Camsap3_5	0.000999000999000999	0.052947052947052944	0.06793206793206794	0.000999000999000999							
Cars_2	0.25674325674325676	0.0919080919080919	0.07992007992007992	0.022977022977022976							
Cbx5_1	0.13386613386613386	0.3876123876123876	0.8261738261738262								
Cbx5_3	0.16983016983016982	0.5864135864135864	1.0								
Ccdc82_1	0.8221778221778222	1.0	1.0								
Ccdc85a_1	0.000999000999000999	0.052947052947052944	0.961038961038961								
Cdc7_4	0.10589410589410589	0.08491508491508491	0.3356643356643357	0.000999000999000999							
Ckap5_10	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Clasp1_10	0.000999000999000999	0.000999000999000999									
Clasp1_3	0.000999000999000999	0.000999000999000999									
Clcn3_2	0.000999000999000999	0.011988011988011988	0.011988011988011988	0.000999000999000999							
Cnot2_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Cnot2_nmdSE_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Cpne1_5	0.17182817182817184	0.8221778221778222	1.0								
Cpne1_6	0.1258741258741259	0.6923076923076923	1.0								
Ctnnd2_7	0.11788211788211789	0.8661338661338661	0.015984015984015984	0.957042957042957							
Dhx57_5	0.3076923076923077	0.7022977022977023	1.0								
Dlg2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Dlgap4_3	0.060939060939060936	0.11888111888111888	0.000999000999000999	0.000999000999000999							
Dmtf1_nmdSE_1	0.02197802197802198	0.974025974025974	1.0								
Dmtf1_nmdSE_2	0.055944055944055944	1.0	1.0								
Dst_5	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Dst_6	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Dtnb_16	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Dzip3_2	0.06993006993006994	0.6843156843156843	1.0								
Eif4e2_2	0.000999000999000999	0.055944055944055944	0.8591408591408591	0.000999000999000999							
Elavl2_8	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Emsy_6	0.1258741258741259	0.6463536463536463									
Exog_2	0.000999000999000999	0.7072927072927073	0.99000999000999								
Fam20b_2	0.000999000999000999	0.21878121878121878	0.022977022977022976	0.07292707292707293							
Fam49a_3	0.8951048951048951	1.0									
Fance_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Fchsd2_3	0.4355644355644356	0.9100899100899101	0.000999000999000999								
Fip1l1_5	0.10589410589410589	0.2967032967032967	0.3166833166833167	0.16783216783216784							
Fktn_nmdSE_1	0.07592407592407592	0.1978021978021978	0.4165834165834166								
Flot2_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.6863136863136863						
Foxj3_3	0.44555444555444557	0.981018981018981	1.0	1.0							
Gapvd1_5	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Git2_5	0.6923076923076923	0.8401598401598401	0.957042957042957	1.0							
Git2_8	0.07592407592407592	0.22977022977022976	0.987012987012987	0.99000999000999							
Golga2_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ino80e_9	0.000999000999000999	0.08791208791208792	0.1108891108891109	0.7792207792207793	1.0						
Ip6k2_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Kat5_1	0.34265734265734266	0.939060939060939	0.9440559440559441	0.981018981018981	0.9790209790209791						
Kdm1a_4	0.5814185814185814	0.7602397602397603	1.0								
Kif21a_12	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Kif21a_2	0.000999000999000999	0.011988011988011988	0.8381618381618382	1.0							
Kif21a_9	0.20679320679320679	0.5464535464535465	1.0	0.3826173826173826							
Kirrel3_3	0.10589410589410589	0.6653346653346653	0.8991008991008991	0.984015984015984							
Ktn1_10	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ktn1_12	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Ktn1_13	0.000999000999000999	0.000999000999000999	0.18081918081918083	1.0							
Ktn1_17	0.000999000999000999	0.000999000999000999	0.04695304695304695	0.000999000999000999							
Las1l_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Lrrcc1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Lysmd4_2	0.02197802197802198	0.09290709290709291									
Madd_9	0.10589410589410589	0.11188811188811189	0.9440559440559441								
Map4_12	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.006993006993006993	0.4645354645354645						
Mapk8ip3_13	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Mbnl1_3	0.16383616383616384	0.8861138861138861	0.99000999000999								
Mecp2_1	0.060939060939060936	0.000999000999000999									
Med14_3	0.000999000999000999	0.000999000999000999	0.00999000999000999	0.000999000999000999							
Mettl23_nmdSE_1	0.000999000999000999	0.000999000999000999									
Mettl23_nmdSE_2	0.000999000999000999	0.44555444555444557									
Miat_10	0.15584415584415584	0.5484515484515484									
Mib2_4	0.000999000999000999	0.08391608391608392	0.35564435564435565	1.0							
Mvk_1	0.1258741258741259	0.6683316683316683	0.984015984015984	0.975024975024975							
Nek1_2	0.000999000999000999	0.00999000999000999	0.18581418581418582								
Nfasc_9	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Nktr_nmdSE_1	0.000999000999000999	0.4165834165834166	1.0								
Nrcam_3	0.000999000999000999	0.000999000999000999									
Nrxn1_5	0.000999000999000999	0.000999000999000999									
Pak3_6	0.7092907092907093	0.5794205794205795									
Papola_6	0.14085914085914086	0.46353646353646355	0.9240759240759241								
Pbrm1_12	0.07592407592407592	0.22977022977022976	0.8311688311688312	0.000999000999000999							
Pcm1_7	0.6463536463536463	1.0	1.0								
Pnkp_3	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ppfia4_4	0.000999000999000999	0.000999000999000999									
Ppip5k2_3	0.000999000999000999	0.16383616383616384	0.000999000999000999								
Ppip5k2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Ppp1r16a_6	0.16983016983016982	0.2087912087912088	0.06793206793206794	0.000999000999000999							
Prpf39_1	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Prr14l_4	0.7152847152847153	0.5704295704295704	1.0								
Ptbp1_1	0.000999000999000999	0.05194805194805195	0.006993006993006993	0.7042957042957043							
Qrich1_5	0.47352647352647353	0.6973026973026973	1.0								
Qrich1_7	0.4945054945054945	0.7832167832167832	1.0								
R3hdm1_8	0.14885114885114886	0.25674325674325676	0.997002997002997								
Ralgps1_8	0.4945054945054945	0.5994005994005994	0.006993006993006993								
Raly_7	0.4945054945054945	0.8991008991008991	0.984015984015984	0.984015984015984	0.9630369630369631						
Rbm10_3	0.02197802197802198	0.8951048951048951	0.8981018981018981	1.0							
Rdh13_1	0.25674325674325676	0.1978021978021978	0.000999000999000999	1.0							
Rnf112_2	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Rnf146_4	0.07592407592407592	0.6413586413586414	1.0								
Robo2_2	0.000999000999000999	0.07292707292707293	0.4965034965034965	1.0							
Sdccag3_3	0.22877122877122877	0.6773226773226774	0.8261738261738262	0.35564435564435565							
Sgip1_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Slc4a1ap_5	0.07592407592407592	0.22977022977022976	0.3166833166833167								
Slit2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Slu7_2	0.25674325674325676	0.978021978021978	1.0								
Smad2_1	0.000999000999000999	0.11888111888111888	0.6073926073926074	0.99000999000999							
Sorbs1_13	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Srsf9_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Srsf9_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Ssbp3_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Stag2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Tacc2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Tbp_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Tbp_6	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Thrap3_13	0.08891108891108891	0.7812187812187812	1.0								
Tlk1_6	0.1258741258741259	0.17382617382617382	0.000999000999000999								
Tmem169_1	0.7152847152847153	1.0	0.975024975024975								
Tmem196_1	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Tmem44_nmdSE_3	0.4155844155844156	0.9590409590409591	1.0								
Tmem44_nmdSE_4	0.24075924075924077	0.8981018981018981	1.0								
Tmem80_3	1.0	1.0	1.0								
Tmpo_3	0.000999000999000999	0.000999000999000999	0.000999000999000999								
Tor1aip2_4	0.10589410589410589	0.03796203796203796	0.059940059940059943								
Ttc17_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Usp34_5	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.006993006993006993							
Vrk1_3	0.000999000999000999	0.16383616383616384	0.3166833166833167								
Wdr7_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Wiz_6	0.4945054945054945	0.9330669330669331									
Ythdc1_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999							
Zbtb20_14	0.000999000999000999	0.07292707292707293	0.07992007992007992	0.997002997002997							
Zc3h14_11	0.000999000999000999	0.06593406593406594	0.14685314685314685	1.0	1.0						
Zdhhc4_1	0.9140859140859141	1.0									
Zfp68_3	0.08291708291708291	0.975024975024975	0.997002997002997	0.991008991008991							
Zfp821_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Zmynd8_8	0.000999000999000999	0.17382617382617382	0.7172827172827173	0.6273726273726273	1.0						
Aamdc_10	0.2627372627372627	0.3826173826173826	0.1888111888111888	0.052947052947052944	0.8281718281718282	0.7982017982017982					
Aamdc_nmdSE_2	0.26673326673326675	0.2007992007992008	0.9500499500499501	0.7042957042957043	1.0						
Ablim2_nmdSE_1	0.8791208791208791	0.989010989010989	0.954045954045954	1.0	1.0	1.0	1.0				
Ablim3_5	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.6323676323676324			
Add1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Add1_6	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.000999000999000999	0.027972027972027972	0.000999000999000999	0.000999000999000999
Adsl_4	0.22677322677322678	0.3226773226773227	0.15784215784215785	0.4805194805194805	0.6323676323676324	0.7502497502497503	1.0				
Aktip_3	0.8671328671328671	0.8871128871128872	0.9660339660339661	0.996003996003996	1.0	1.0	1.0				
Aldh7a1_7	0.7922077922077922	0.6783216783216783	0.919080919080919	0.9240759240759241	0.5274725274725275	0.9530469530469531					
Alg9_6	0.8671328671328671	0.9500499500499501	0.8871128871128872	1.0	1.0						
